device_id,measurement_id,room_name,room_id,predict_room,distance,optional_value,router_selection,handle_missing_values_strategy,router_presence_threshold,router_rssi_threshold,value_scaling_strategy,algorithm,n_estimators,max_depth,algorithm_value,duration,correct
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,370,WH_C_424,19,WH_C_424,0.96,-1,all,-100,0,-100,none,random_forest,50,9,4,0.9492669105529785,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,370,WH_C_424,19,WH_C_424,0.96,-1,all,-100,0,-100,none,random_forest,50,9,5,0.9662692546844482,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,370,WH_C_424,19,WH_C_424,0.88,-1,all,-100,0,-100,none,random_forest,50,9,6,0.9725580215454102,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,370,WH_C_424,19,WH_C_424,0.92,-1,all,-100,0,-100,none,random_forest,50,9,7,0.9518067836761475,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,370,WH_C_424,19,WH_C_424,0.94,-1,all,-100,0,-100,none,random_forest,50,9,8,0.9578778743743896,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,370,WH_C_424,19,WH_C_424,0.88,-1,all,-100,0,-100,none,random_forest,50,9,9,0.9461588859558105,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,370,WH_C_424,19,WH_C_424,0.94,-1,all,-100,0,-100,none,random_forest,50,9,10,0.9591150283813477,True
esp_32_006,619,WH_C_625,32,WH_C_625,0.66,-1,all,-100,0,-100,none,random_forest,50,9,sqrt,0.9645650386810303,True
esp_32_006,619,WH_C_625,32,WH_C_625,0.66,-1,all,-100,0,-100,none,random_forest,50,9,log2,0.9751999378204346,True
esp_32_006,619,WH_C_625,32,WH_C_625,0.7,-1,all,-100,0,-100,none,random_forest,50,9,None,0.9641618728637695,True
esp_32_006,619,WH_C_625,32,WH_C_625,0.66,-1,all,-100,0,-100,none,random_forest,50,9,0.1,0.9650411605834961,True
esp_32_006,619,WH_C_625,32,WH_C_625,0.66,-1,all,-100,0,-100,none,random_forest,50,9,0.2,0.948599100112915,True
esp_32_006,619,WH_C_625,32,WH_C_625,0.68,-1,all,-100,0,-100,none,random_forest,50,9,0.3,0.9673559665679932,True
esp_32_006,619,WH_C_625,32,WH_C_625,0.6,-1,all,-100,0,-100,none,random_forest,50,9,0.4,0.9479432106018066,True
esp_32_006,619,WH_C_625,32,WH_C_625,0.72,-1,all,-100,0,-100,none,random_forest,50,9,0.5,0.9633257389068604,True
esp_32_006,619,WH_C_625,32,WH_C_625,0.7,-1,all,-100,0,-100,none,random_forest,50,9,0.6,0.9482040405273438,True
esp_32_006,619,WH_C_625,32,WH_C_625,0.68,-1,all,-100,0,-100,none,random_forest,50,9,0.7,0.953261137008667,True
esp_32_006,619,WH_C_625,32,WH_C_625,0.76,-1,all,-100,0,-100,none,random_forest,50,9,0.8,0.9482440948486328,True
esp_32_006,619,WH_C_625,32,WH_C_625,0.7,-1,all,-100,0,-100,none,random_forest,50,9,0.9,0.9918673038482666,True
esp_32_006,619,WH_C_625,32,WH_C_625,0.74,-1,all,-100,0,-100,none,random_forest,50,9,1,0.9582610130310059,True
esp_32_006,619,WH_C_625,32,WH_C_625,0.72,-1,all,-100,0,-100,none,random_forest,50,9,2,0.9545819759368896,True
esp_32_006,619,WH_C_625,32,WH_C_625,0.585,-1,all,-100,0,-100,none,random_forest,50,9,3,0.9487967491149902,True
esp_32_006,619,WH_C_625,32,WH_C_625,0.56,-1,all,-100,0,-100,none,random_forest,50,9,4,0.95517897605896,True
esp_32_006,619,WH_C_625,32,WH_C_625,0.73,-1,all,-100,0,-100,none,random_forest,50,9,5,0.9517147541046143,True
esp_32_006,619,WH_C_625,32,WH_C_625,0.58,-1,all,-100,0,-100,none,random_forest,50,9,6,0.9492628574371338,True
esp_32_006,619,WH_C_625,32,WH_C_625,0.64,-1,all,-100,0,-100,none,random_forest,50,9,7,0.9568209648132324,True
esp_32_006,619,WH_C_625,32,WH_C_625,0.78,-1,all,-100,0,-100,none,random_forest,50,9,8,0.9483091831207275,True
esp_32_006,619,WH_C_625,32,WH_C_625,0.66,-1,all,-100,0,-100,none,random_forest,50,9,9,0.9508419036865234,True
esp_32_006,619,WH_C_625,32,WH_C_625,0.74,-1,all,-100,0,-100,none,random_forest,50,9,10,0.9806089401245117,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,127,WH_C_351,5,WH_C_335,0.96,-1,all,-100,0,-100,none,random_forest,50,9,sqrt,0.9601471424102783,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,127,WH_C_351,5,WH_C_335,0.86,-1,all,-100,0,-100,none,random_forest,50,9,log2,0.9593229293823242,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,127,WH_C_351,5,WH_C_335,0.9,-1,all,-100,0,-100,none,random_forest,50,9,None,0.9584980010986328,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,127,WH_C_351,5,WH_C_335,0.86,-1,all,-100,0,-100,none,random_forest,50,9,0.1,0.9576258659362793,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,127,WH_C_351,5,WH_C_335,0.86,-1,all,-100,0,-100,none,random_forest,50,9,0.2,0.953214168548584,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,127,WH_C_351,5,WH_C_335,0.8,-1,all,-100,0,-100,none,random_forest,50,9,0.3,0.9521012306213379,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,127,WH_C_351,5,WH_C_335,0.88,-1,all,-100,0,-100,none,random_forest,50,9,0.4,0.9516749382019043,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,127,WH_C_351,5,WH_C_335,0.92,-1,all,-100,0,-100,none,random_forest,50,9,0.5,0.951786994934082,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,127,WH_C_351,5,WH_C_335,0.8666666666666667,-1,all,-100,0,-100,none,random_forest,50,9,0.6,0.9534237384796143,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,127,WH_C_351,5,WH_C_335,0.96,-1,all,-100,0,-100,none,random_forest,50,9,0.7,0.9679450988769531,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,127,WH_C_351,5,WH_C_335,0.88,-1,all,-100,0,-100,none,random_forest,50,9,0.8,0.9708287715911865,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,127,WH_C_351,5,WH_C_335,0.88,-1,all,-100,0,-100,none,random_forest,50,9,0.9,0.9617040157318115,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,127,WH_C_351,5,WH_C_335,0.84,-1,all,-100,0,-100,none,random_forest,50,9,1,0.9572951793670654,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,127,WH_C_351,5,WH_C_335,0.89,-1,all,-100,0,-100,none,random_forest,50,9,2,0.9544672966003418,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,127,WH_C_351,5,WH_C_335,0.86,-1,all,-100,0,-100,none,random_forest,50,9,3,0.9578471183776855,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,127,WH_C_351,5,WH_C_335,0.9,-1,all,-100,0,-100,none,random_forest,50,9,4,0.9549171924591064,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,127,WH_C_351,5,WH_C_335,0.86,-1,all,-100,0,-100,none,random_forest,50,9,5,0.9512958526611328,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,127,WH_C_351,5,WH_C_335,0.86,-1,all,-100,0,-100,none,random_forest,50,9,6,0.9514858722686768,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,127,WH_C_351,5,WH_C_335,0.88,-1,all,-100,0,-100,none,random_forest,50,9,7,0.9502699375152588,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,127,WH_C_351,5,WH_C_335,0.9,-1,all,-100,0,-100,none,random_forest,50,9,8,0.9730758666992188,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,127,WH_C_351,5,WH_C_335,0.904,-1,all,-100,0,-100,none,random_forest,50,9,9,0.958092212677002,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,127,WH_C_351,5,WH_C_335,0.96,-1,all,-100,0,-100,none,random_forest,50,9,10,0.965062141418457,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,260,WH_C_402,13,WH_C_458,0.38,-1,all,-100,0,-100,none,random_forest,50,9,sqrt,0.9666752815246582,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,260,WH_C_402,13,WH_C_404,0.44,-1,all,-100,0,-100,none,random_forest,50,9,log2,0.9467759132385254,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,260,WH_C_402,13,WH_C_404,0.3811111111111111,-1,all,-100,0,-100,none,random_forest,50,9,None,0.9658942222595215,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,260,WH_C_402,13,WH_C_458,0.42,-1,all,-100,0,-100,none,random_forest,50,9,0.1,0.9476618766784668,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,260,WH_C_402,13,WH_C_404,0.32,-1,all,-100,0,-100,none,random_forest,50,9,0.2,0.9489870071411133,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,260,WH_C_402,13,WH_C_404,0.46,-1,all,-100,0,-100,none,random_forest,50,9,0.3,0.9503490924835205,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,260,WH_C_402,13,WH_C_404,0.44,-1,all,-100,0,-100,none,random_forest,50,9,0.4,0.9544832706451416,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,260,WH_C_402,13,WH_C_404,0.44,-1,all,-100,0,-100,none,random_forest,50,9,0.5,0.9688796997070312,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,260,WH_C_402,13,WH_C_404,0.54,-1,all,-100,0,-100,none,random_forest,50,9,0.6,0.9524171352386475,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,260,WH_C_402,13,WH_C_458,0.4003409090909091,-1,all,-100,0,-100,none,random_forest,50,9,0.7,0.9627530574798584,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,260,WH_C_402,13,WH_C_404,0.42,-1,all,-100,0,-100,none,random_forest,50,9,0.8,0.9661378860473633,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,260,WH_C_402,13,WH_C_404,0.5066666666666666,-1,all,-100,0,-100,none,random_forest,50,9,0.9,0.9558069705963135,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,260,WH_C_402,13,WH_C_404,0.525,-1,all,-100,0,-100,none,random_forest,50,9,1,0.9554328918457031,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,260,WH_C_402,13,WH_C_404,0.3,-1,all,-100,0,-100,none,random_forest,50,9,2,0.9645648002624512,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,260,WH_C_402,13,WH_C_458,0.38,-1,all,-100,0,-100,none,random_forest,50,9,3,0.95076584815979,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,260,WH_C_402,13,WH_C_458,0.38,-1,all,-100,0,-100,none,random_forest,50,9,4,0.950685977935791,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,260,WH_C_402,13,WH_C_404,0.36,-1,all,-100,0,-100,none,random_forest,50,9,5,0.9464020729064941,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,260,WH_C_402,13,WH_C_404,0.396,-1,all,-100,0,-100,none,random_forest,50,9,6,0.9796249866485596,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,260,WH_C_402,13,WH_C_404,0.42,-1,all,-100,0,-100,none,random_forest,50,9,7,0.9558649063110352,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,260,WH_C_402,13,WH_C_404,0.44,-1,all,-100,0,-100,none,random_forest,50,9,8,0.9594690799713135,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,260,WH_C_402,13,WH_C_404,0.34,-1,all,-100,0,-100,none,random_forest,50,9,9,0.9620800018310547,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,260,WH_C_402,13,WH_C_404,0.4,-1,all,-100,0,-100,none,random_forest,50,9,10,0.9577493667602539,False
esp_32_302,82,WH_C_340,3,WH_C_340,0.5,-1,all,-100,0,-100,none,random_forest,50,9,sqrt,0.9577059745788574,True
esp_32_302,82,WH_C_340,3,WH_C_340,0.52,-1,all,-100,0,-100,none,random_forest,50,9,log2,0.9656193256378174,True
esp_32_302,82,WH_C_340,3,WH_C_340,0.56,-1,all,-100,0,-100,none,random_forest,50,9,None,0.9507787227630615,True
esp_32_302,82,WH_C_340,3,WH_C_340,0.38,-1,all,-100,0,-100,none,random_forest,50,9,0.1,0.9501347541809082,True
esp_32_302,82,WH_C_340,3,WH_C_340,0.52,-1,all,-100,0,-100,none,random_forest,50,9,0.2,0.9431290626525879,True
esp_32_302,82,WH_C_340,3,WH_C_340,0.52,-1,all,-100,0,-100,none,random_forest,50,9,0.3,0.9490668773651123,True
esp_32_302,82,WH_C_340,3,WH_C_340,0.38,-1,all,-100,0,-100,none,random_forest,50,9,0.4,0.9508919715881348,True
esp_32_302,82,WH_C_340,3,WH_C_340,0.48,-1,all,-100,0,-100,none,random_forest,50,9,0.5,0.9467439651489258,True
esp_32_302,82,WH_C_340,3,WH_C_340,0.6,-1,all,-100,0,-100,none,random_forest,50,9,0.6,0.9805309772491455,True
esp_32_302,82,WH_C_340,3,WH_C_340,0.54,-1,all,-100,0,-100,none,random_forest,50,9,0.7,0.9702930450439453,True
esp_32_302,82,WH_C_340,3,WH_C_340,0.54,-1,all,-100,0,-100,none,random_forest,50,9,0.8,0.9466879367828369,True
esp_32_302,82,WH_C_340,3,WH_C_340,0.52,-1,all,-100,0,-100,none,random_forest,50,9,0.9,0.9527218341827393,True
esp_32_302,82,WH_C_340,3,WH_C_340,0.32,-1,all,-100,0,-100,none,random_forest,50,9,1,0.9682679176330566,True
esp_32_302,82,WH_C_340,3,WH_C_340,0.4,-1,all,-100,0,-100,none,random_forest,50,9,2,0.9533052444458008,True
esp_32_302,82,WH_C_340,3,WH_C_340,0.54,-1,all,-100,0,-100,none,random_forest,50,9,3,0.9482071399688721,True
esp_32_302,82,WH_C_340,3,WH_C_340,0.42,-1,all,-100,0,-100,none,random_forest,50,9,4,0.9524128437042236,True
esp_32_302,82,WH_C_340,3,WH_C_340,0.5,-1,all,-100,0,-100,none,random_forest,50,9,5,0.9507191181182861,True
esp_32_302,82,WH_C_340,3,WH_C_340,0.56,-1,all,-100,0,-100,none,random_forest,50,9,6,0.9564769268035889,True
esp_32_302,82,WH_C_340,3,WH_C_340,0.52,-1,all,-100,0,-100,none,random_forest,50,9,7,0.9575510025024414,True
esp_32_302,82,WH_C_340,3,WH_C_340,0.52,-1,all,-100,0,-100,none,random_forest,50,9,8,0.956247091293335,True
esp_32_302,82,WH_C_340,3,WH_C_340,0.42,-1,all,-100,0,-100,none,random_forest,50,9,9,0.9867939949035645,True
esp_32_302,82,WH_C_340,3,WH_C_340,0.46,-1,all,-100,0,-100,none,random_forest,50,9,10,0.948430061340332,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,165,WH_C_355,9,WH_C_354,0.4,-1,all,-100,0,-100,none,random_forest,50,9,sqrt,0.9681642055511475,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,165,WH_C_355,9,WH_C_355,0.34,-1,all,-100,0,-100,none,random_forest,50,9,log2,0.9532060623168945,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,165,WH_C_355,9,WH_C_354,0.56,-1,all,-100,0,-100,none,random_forest,50,9,None,0.9492599964141846,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,165,WH_C_355,9,WH_C_354,0.38,-1,all,-100,0,-100,none,random_forest,50,9,0.1,0.9718937873840332,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,165,WH_C_355,9,WH_C_354,0.44,-1,all,-100,0,-100,none,random_forest,50,9,0.2,0.9641389846801758,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,165,WH_C_355,9,WH_C_354,0.58,-1,all,-100,0,-100,none,random_forest,50,9,0.3,0.9467728137969971,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,165,WH_C_355,9,WH_C_354,0.54,-1,all,-100,0,-100,none,random_forest,50,9,0.4,0.9581551551818848,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,165,WH_C_355,9,WH_C_354,0.48,-1,all,-100,0,-100,none,random_forest,50,9,0.5,0.9621038436889648,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,165,WH_C_355,9,WH_C_354,0.52,-1,all,-100,0,-100,none,random_forest,50,9,0.6,0.967616081237793,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,165,WH_C_355,9,WH_C_354,0.52,-1,all,-100,0,-100,none,random_forest,50,9,0.7,0.9614160060882568,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,165,WH_C_355,9,WH_C_354,0.52,-1,all,-100,0,-100,none,random_forest,50,9,0.8,0.9491171836853027,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,165,WH_C_355,9,WH_C_354,0.52,-1,all,-100,0,-100,none,random_forest,50,9,0.9,0.964818000793457,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,165,WH_C_355,9,WH_C_354,0.44,-1,all,-100,0,-100,none,random_forest,50,9,1,0.9469730854034424,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,165,WH_C_355,9,WH_C_354,0.64,-1,all,-100,0,-100,none,random_forest,50,9,2,0.9510531425476074,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,165,WH_C_355,9,WH_C_354,0.68,-1,all,-100,0,-100,none,random_forest,50,9,3,0.9465761184692383,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,165,WH_C_355,9,WH_C_355,0.4,-1,all,-100,0,-100,none,random_forest,50,9,4,0.948728084564209,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,165,WH_C_355,9,WH_C_354,0.46,-1,all,-100,0,-100,none,random_forest,50,9,5,0.9535121917724609,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,165,WH_C_355,9,WH_C_354,0.48,-1,all,-100,0,-100,none,random_forest,50,9,6,0.9605209827423096,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,165,WH_C_355,9,WH_C_354,0.54,-1,all,-100,0,-100,none,random_forest,50,9,7,0.9650800228118896,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,165,WH_C_355,9,WH_C_354,0.48,-1,all,-100,0,-100,none,random_forest,50,9,8,0.9660120010375977,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,165,WH_C_355,9,WH_C_354,0.5,-1,all,-100,0,-100,none,random_forest,50,9,9,0.9453060626983643,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,165,WH_C_355,9,WH_C_354,0.5,-1,all,-100,0,-100,none,random_forest,50,9,10,0.9608230590820312,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,417,WH_C_444,21,WH_C_444,0.82,-1,all,-100,0,-100,none,random_forest,50,9,sqrt,0.9763379096984863,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,417,WH_C_444,21,WH_C_444,0.82,-1,all,-100,0,-100,none,random_forest,50,9,log2,0.9510250091552734,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,417,WH_C_444,21,WH_C_444,0.84,-1,all,-100,0,-100,none,random_forest,50,9,None,0.9416310787200928,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,417,WH_C_444,21,WH_C_444,0.78,-1,all,-100,0,-100,none,random_forest,50,9,0.1,0.9710140228271484,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,417,WH_C_444,21,WH_C_444,0.88,-1,all,-100,0,-100,none,random_forest,50,9,0.2,0.9469273090362549,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,417,WH_C_444,21,WH_C_444,0.72,-1,all,-100,0,-100,none,random_forest,50,9,0.3,0.947437047958374,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,417,WH_C_444,21,WH_C_444,0.8,-1,all,-100,0,-100,none,random_forest,50,9,0.4,0.9598851203918457,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,417,WH_C_444,21,WH_C_444,0.66,-1,all,-100,0,-100,none,random_forest,50,9,0.5,0.9573960304260254,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,417,WH_C_444,21,WH_C_444,0.72,-1,all,-100,0,-100,none,random_forest,50,9,0.6,0.9665200710296631,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,417,WH_C_444,21,WH_C_444,0.84,-1,all,-100,0,-100,none,random_forest,50,9,0.7,0.9450969696044922,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,417,WH_C_444,21,WH_C_444,0.82,-1,all,-100,0,-100,none,random_forest,50,9,0.8,0.9618709087371826,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,417,WH_C_444,21,WH_C_444,0.8,-1,all,-100,0,-100,none,random_forest,50,9,0.9,0.9504210948944092,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,417,WH_C_444,21,WH_C_444,0.72,-1,all,-100,0,-100,none,random_forest,50,9,1,0.9503581523895264,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,417,WH_C_444,21,WH_C_444,0.82,-1,all,-100,0,-100,none,random_forest,50,9,2,0.9435629844665527,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,417,WH_C_444,21,WH_C_444,0.84,-1,all,-100,0,-100,none,random_forest,50,9,3,0.963425874710083,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,417,WH_C_444,21,WH_C_444,0.74,-1,all,-100,0,-100,none,random_forest,50,9,4,0.9657039642333984,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,417,WH_C_444,21,WH_C_444,0.78,-1,all,-100,0,-100,none,random_forest,50,9,5,0.9637727737426758,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,417,WH_C_444,21,WH_C_444,0.92,-1,all,-100,0,-100,none,random_forest,50,9,6,0.9515819549560547,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,417,WH_C_444,21,WH_C_444,0.82,-1,all,-100,0,-100,none,random_forest,50,9,7,0.9525818824768066,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,417,WH_C_444,21,WH_C_444,0.82,-1,all,-100,0,-100,none,random_forest,50,9,8,0.9690570831298828,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,417,WH_C_444,21,WH_C_444,0.74,-1,all,-100,0,-100,none,random_forest,50,9,9,0.965036153793335,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,417,WH_C_444,21,WH_C_444,0.8,-1,all,-100,0,-100,none,random_forest,50,9,10,0.9562497138977051,True
e2696f36-24d4-4eb1-a76c-567120c35689,317,WH_C_405,16,WH_C_404,0.72,-1,all,-100,0,-100,none,random_forest,50,9,sqrt,0.9607329368591309,False
e2696f36-24d4-4eb1-a76c-567120c35689,317,WH_C_405,16,WH_C_404,0.78,-1,all,-100,0,-100,none,random_forest,50,9,log2,0.9471142292022705,False
e2696f36-24d4-4eb1-a76c-567120c35689,317,WH_C_405,16,WH_C_404,0.72,-1,all,-100,0,-100,none,random_forest,50,9,None,0.9491651058197021,False
e2696f36-24d4-4eb1-a76c-567120c35689,317,WH_C_405,16,WH_C_404,0.62,-1,all,-100,0,-100,none,random_forest,50,9,0.1,0.9712059497833252,False
e2696f36-24d4-4eb1-a76c-567120c35689,317,WH_C_405,16,WH_C_404,0.64,-1,all,-100,0,-100,none,random_forest,50,9,0.2,0.9544460773468018,False
e2696f36-24d4-4eb1-a76c-567120c35689,317,WH_C_405,16,WH_C_404,0.66,-1,all,-100,0,-100,none,random_forest,50,9,0.3,0.9678232669830322,False
e2696f36-24d4-4eb1-a76c-567120c35689,317,WH_C_405,16,WH_C_404,0.7,-1,all,-100,0,-100,none,random_forest,50,9,0.4,0.9668211936950684,False
e2696f36-24d4-4eb1-a76c-567120c35689,317,WH_C_405,16,WH_C_404,0.69,-1,all,-100,0,-100,none,random_forest,50,9,0.5,0.9670228958129883,False
e2696f36-24d4-4eb1-a76c-567120c35689,317,WH_C_405,16,WH_C_404,0.74,-1,all,-100,0,-100,none,random_forest,50,9,0.6,0.9725079536437988,False
e2696f36-24d4-4eb1-a76c-567120c35689,317,WH_C_405,16,WH_C_404,0.78,-1,all,-100,0,-100,none,random_forest,50,9,0.7,0.9563350677490234,False
e2696f36-24d4-4eb1-a76c-567120c35689,317,WH_C_405,16,WH_C_404,0.76,-1,all,-100,0,-100,none,random_forest,50,9,0.8,0.9560918807983398,False
e2696f36-24d4-4eb1-a76c-567120c35689,317,WH_C_405,16,WH_C_404,0.7,-1,all,-100,0,-100,none,random_forest,50,9,0.9,0.9562532901763916,False
e2696f36-24d4-4eb1-a76c-567120c35689,317,WH_C_405,16,WH_C_404,0.66,-1,all,-100,0,-100,none,random_forest,50,9,1,0.95676589012146,False
e2696f36-24d4-4eb1-a76c-567120c35689,317,WH_C_405,16,WH_C_404,0.7,-1,all,-100,0,-100,none,random_forest,50,9,2,0.95782470703125,False
e2696f36-24d4-4eb1-a76c-567120c35689,317,WH_C_405,16,WH_C_404,0.72,-1,all,-100,0,-100,none,random_forest,50,9,3,0.9631252288818359,False
e2696f36-24d4-4eb1-a76c-567120c35689,317,WH_C_405,16,WH_C_404,0.68,-1,all,-100,0,-100,none,random_forest,50,9,4,0.9807569980621338,False
e2696f36-24d4-4eb1-a76c-567120c35689,317,WH_C_405,16,WH_C_404,0.7266666666666667,-1,all,-100,0,-100,none,random_forest,50,9,5,0.9891970157623291,False
e2696f36-24d4-4eb1-a76c-567120c35689,317,WH_C_405,16,WH_C_404,0.7733333333333333,-1,all,-100,0,-100,none,random_forest,50,9,6,0.9839949607849121,False
e2696f36-24d4-4eb1-a76c-567120c35689,317,WH_C_405,16,WH_C_404,0.72,-1,all,-100,0,-100,none,random_forest,50,9,7,0.9805009365081787,False
e2696f36-24d4-4eb1-a76c-567120c35689,317,WH_C_405,16,WH_C_404,0.66,-1,all,-100,0,-100,none,random_forest,50,9,8,0.9634819030761719,False
e2696f36-24d4-4eb1-a76c-567120c35689,317,WH_C_405,16,WH_C_404,0.68,-1,all,-100,0,-100,none,random_forest,50,9,9,0.9559009075164795,False
e2696f36-24d4-4eb1-a76c-567120c35689,317,WH_C_405,16,WH_C_404,0.7333333333333333,-1,all,-100,0,-100,none,random_forest,50,9,10,0.9594130516052246,False
e2696f36-24d4-4eb1-a76c-567120c35689,188,WH_C_356,10,WH_C_356,0.55,-1,all,-100,0,-100,none,random_forest,50,9,sqrt,0.9577109813690186,True
e2696f36-24d4-4eb1-a76c-567120c35689,188,WH_C_356,10,WH_C_356,0.54,-1,all,-100,0,-100,none,random_forest,50,9,log2,0.9618136882781982,True
e2696f36-24d4-4eb1-a76c-567120c35689,188,WH_C_356,10,WH_C_356,0.532,-1,all,-100,0,-100,none,random_forest,50,9,None,0.9541199207305908,True
e2696f36-24d4-4eb1-a76c-567120c35689,188,WH_C_356,10,WH_C_356,0.42,-1,all,-100,0,-100,none,random_forest,50,9,0.1,0.9593729972839355,True
e2696f36-24d4-4eb1-a76c-567120c35689,188,WH_C_356,10,WH_C_356,0.56,-1,all,-100,0,-100,none,random_forest,50,9,0.2,0.9761552810668945,True
e2696f36-24d4-4eb1-a76c-567120c35689,188,WH_C_356,10,WH_C_356,0.58,-1,all,-100,0,-100,none,random_forest,50,9,0.3,0.9880540370941162,True
